"QID","lang"
"Q55731089","Korean"
"Q55731317","Korean"
"Q55731483","Korean"
"Q55731481","Korean"
"Q55731498","Korean"
"Q55731836","Korean"
"Q55731954","Korean"
"Q55732012","Korean"
"Q55756842","German"
"Q55732269","Korean"
"Q55753268","English"
"Q55754803","English"
"Q55733891","Korean"
"Q55754992","English"
"Q55734027","Korean"
"Q55734090","Korean"
"Q55734574","Korean"
"Q55734732","Korean"
"Q55735210","Korean"
"Q55735220","Korean"
"Q55735275","Korean"
"Q55735333","Korean"
"Q55735441","Korean"
"Q55735563","Korean"
"Q55735568","Korean"
"Q55735619","Korean"
"Q55735939","Korean"
"Q55736055","Korean"
"Q55759051","English"
"Q55760198","English"
"Q55760468","English"
"Q55760607","English"
"Q55762007","English"
"Q55762009","English"
"Q55762014","English"
"Q55762018","English"
"Q55762019","English"
"Q55762016","English"
"Q55762022","English"
"Q55762020","English"
"Q55762021","English"
"Q55762024","English"
"Q55726056","Japanese"
"Q55727874","Japanese"
"Q55731519","Japanese"
"Q55731682","Japanese"
"Q55733010","Japanese"
"Q55736035","Japanese"
"Q55760195","Italian"
"Q55755631","French"
"Q55740026","Hungarian"
"Q55757367","Hungarian"
"Q55725969","Odia"
"Q55739885","Odia"
"Q55757019","Odia"
"Q55731865","Russian"
"Q55755631","Russian"
"Q55720378","no linguistic content"
"Q55739213","Bangla"
"Q55743610","Spanish"
"Q55759272","Spanish"
"Q55761914","Spanish"
"Q55749061","Danish"
"Q55753268","Hebrew"
"Q52777168","German"
"Q52777280","German"
"Q52777449","German"
"Q52777610","German"
"Q52781693","English"
"Q52790422","German"
"Q52791458","English"
"Q52817827","German"
"Q52828783","Thai"
"Q52837147","English"
"Q52837161","English"
"Q52796069","Italian"
"Q52836970","Italian"
"Q52837325","Arabic"
"Q52790614","French"
"Q52764266","Odia"
"Q52768636","Odia"
"Q52777082","Spanish"
"Q52835132","Spanish"
"Q52818572","Turkish"
"Q52790947","Yiddish"
"Q52837000","Yiddish"
"Q52835975","Hebrew"
"Q52836963","Hebrew"
"Q52836967","Hebrew"
"Q52836972","Hebrew"
"Q52836973","Hebrew"
"Q52836980","Hebrew"
"Q52836995","Hebrew"
"Q52837000","Hebrew"
"Q52837006","Hebrew"
"Q52837011","Hebrew"
"Q52837014","Hebrew"
"Q52837016","Hebrew"
"Q52837030","Hebrew"
"Q52837028","Hebrew"
"Q52837038","Hebrew"
"Q52837044","Hebrew"
"Q52837045","Hebrew"
"Q52837086","Hebrew"
"Q52837084","Hebrew"
"Q52837096","Hebrew"
"Q52837102","Hebrew"
"Q52837106","Hebrew"
"Q52837107","Hebrew"
"Q52837111","Hebrew"
"Q52837114","Hebrew"
"Q52837119","Hebrew"
"Q52837121","Hebrew"
"Q52837127","Hebrew"
"Q52837134","Hebrew"
"Q52837143","Hebrew"
"Q52837147","Hebrew"
"Q52837154","Hebrew"
"Q52837161","Hebrew"
"Q52837168","Hebrew"
"Q52837191","Hebrew"
"Q52837193","Hebrew"
"Q52837206","Hebrew"
"Q52837204","Hebrew"
"Q52837215","Hebrew"
"Q52837212","Hebrew"
"Q52837223","Hebrew"
"Q52837231","Hebrew"
"Q52837238","Hebrew"
"Q52837239","Hebrew"
"Q52837236","Hebrew"
"Q52837240","Hebrew"
"Q52837246","Hebrew"
"Q52837253","Hebrew"
"Q52837257","Hebrew"
"Q52837266","Hebrew"
"Q52837269","Hebrew"
"Q52837298","Hebrew"
"Q52837302","Hebrew"
"Q52837300","Hebrew"
"Q52837306","Hebrew"
"Q52837311","Hebrew"
"Q52837308","Hebrew"
"Q52837309","Hebrew"
"Q52837319","Hebrew"
"Q52837320","Hebrew"
"Q52837340","Hebrew"
"Q52837344","Hebrew"
"Q52837350","Hebrew"
"Q52837354","Hebrew"
"Q52837362","Hebrew"
"Q52837367","Hebrew"
"Q52837365","Hebrew"
"Q52837368","Hebrew"
"Q52837372","Hebrew"
"Q52837378","Hebrew"
"Q52837403","Hebrew"
"Q52837401","Hebrew"
"Q52837406","Hebrew"
"Q52837405","Hebrew"
"Q52837410","Hebrew"
"Q52837413","Hebrew"
"Q52837417","Hebrew"
"Q52837340","Moroccan Darija"
"Q55391317","German"
"Q55390571","English"
"Q55391317","English"
"Q55391435","English"
"Q55391507","English"
"Q55392278","English"
"Q55393200","English"
"Q55393201","English"
"Q55393205","English"
"Q55393616","English"
"Q55393679","English"
"Q55393984","English"
"Q55393991","English"
"Q55393988","English"
"Q55393997","English"
"Q55394003","English"
"Q55394001","English"
"Q55394005","English"
"Q55394008","English"
"Q55394014","English"
"Q55394170","English"
"Q55394297","English"
"Q55394429","English"
"Q55395162","English"
"Q55400358","English"
"Q55402791","English"
"Q55402869","English"
"Q55403066","English"
"Q55405369","English"
"Q55415895","English"
"Q55417389","English"
"Q55421986","German"
"Q55419473","English"
"Q55423993","German"
"Q55390650","Kannada"
"Q55390948","Kannada"
"Q55391134","Kannada"
"Q55391257","Kannada"
"Q55391731","Kannada"
"Q55423993","English"
"Q55390501","Japanese"
"Q55391422","Japanese"
"Q55391560","Japanese"
"Q55391769","Japanese"
"Q55421839","Japanese"
"Q55391583","Tamil"
"Q55421686","Italian"
"Q55390717","Telugu"
"Q55391086","Telugu"
"Q55391717","Telugu"
"Q55392060","Telugu"
"Q55392214","Telugu"
"Q55392291","Telugu"
"Q55391944","Arabic"
"Q55407696","Ukrainian"
"Q55423482","Ukrainian"
"Q55392206","French"
"Q55392239","French"
"Q55392250","French"
"Q55420238","French"
"Q55409328","Odia"
"Q55390584","Hindi"
"Q55390718","Hindi"
"Q55390756","Hindi"
"Q55393399","Hindi"
"Q55393589","Hindi"
"Q55390611","Czech"
"Q55390842","Gujarati"
"Q55391151","Gujarati"
"Q55390546","Malayalam"
"Q55390782","Malayalam"
"Q55391631","Malayalam"
"Q55391782","Malayalam"
"Q55393364","Malayalam"
"Q55390884","Bangla"
"Q55391274","Bangla"
"Q55391591","Bangla"
"Q55393422","Bangla"
"Q55393463","Bangla"
"Q55394432","Bangla"
"Q55390628","Punjabi"
"Q55390913","Spanish"
"Q55391317","Spanish"
"Q55392212","Spanish"
"Q55394001","Spanish"
"Q55394050","Spanish"
"Q55394693","Spanish"
"Q55400254","Spanish"
"Q55400955","Spanish"
"Q55402974","Spanish"
"Q55423730","Spanish"
"Q55402557","Indonesian"
"Q55420802","Indonesian"
"Q55421750","Indonesian"
"Q55391140","Sinhala"
"Q55390568","Marathi"
"Q55390574","Marathi"
"Q55392299","Marathi"
"Q55391785","Tibetan"
"Q55391317","Swiss German"
"Q55634878","German"
"Q55633296","English"
"Q55633297","English"
"Q55633312","English"
"Q55633484","English"
"Q55633702","English"
"Q55633790","English"
"Q55633903","English"
"Q55633925","English"
"Q55633963","English"
"Q55637590","German"
"Q55634078","English"
"Q55634081","English"
"Q55634105","English"
"Q55634129","English"
"Q55634197","English"
"Q55634224","English"
"Q55634470","English"
"Q55634490","English"
"Q55634622","English"
"Q55634993","English"
"Q55635053","English"
"Q55635089","English"
"Q55635093","English"
"Q55635110","English"
"Q55635155","English"
"Q55635158","English"
"Q55635166","English"
"Q55635179","English"
"Q55635187","English"
"Q55635194","English"
"Q55635199","English"
"Q55635206","English"
"Q55635207","English"
"Q55635208","English"
"Q55635209","English"
"Q55635216","English"
"Q55635268","English"
"Q55635279","English"
"Q55635331","English"
"Q55635334","English"
"Q55635341","English"
"Q55635372","English"
"Q55635435","English"
"Q55635433","English"
"Q55635445","English"
"Q55635470","English"
"Q55635473","English"
"Q55635485","English"
"Q55635495","English"
"Q55635528","English"
"Q55635542","English"
"Q55635541","English"
"Q55635544","English"
"Q55635586","English"
"Q55635607","English"
"Q55635604","English"
"Q55635611","English"
"Q55635632","English"
"Q55635643","English"
"Q55635810","English"
"Q55635808","English"
"Q55635858","English"
"Q55635885","English"
"Q55635948","English"
"Q55636067","English"
"Q55636181","English"
"Q55636229","English"
"Q55637042","English"
"Q55637127","English"
"Q55637246","English"
"Q55637328","English"
"Q55637430","English"
"Q55637577","English"
"Q55637595","English"
"Q55637599","English"
"Q55637612","English"
"Q55635187","Japanese"
"Q55635816","Tamil"
"Q55635947","Tamil"
"Q55636991","Tamil"
"Q55637007","Tamil"
"Q55637030","Tamil"
"Q55637526","Tamil"
"Q55635713","Telugu"
"Q55637171","Telugu"
"Q55635058","French"
"Q55634590","Hindi"
"Q55635451","Hindi"
"Q55636105","Malayalam"
"Q55634141","Bangla"
"Q55634451","Bangla"
"Q55634452","Bangla"
"Q55634919","Bangla"
"Q55636204","Bangla"
"Q55636898","Punjabi"
"Q55635031","Spanish"
"Q55635314","Spanish"
"Q55635513","Hebrew"
"Q55634631","Vietnamese"
"Q55078821","Portuguese"
"Q55076454","English"
"Q55078561","English"
"Q55080133","English"
"Q55080156","English"
"Q55080186","English"
"Q55080193","English"
"Q55080203","English"
"Q55080292","English"
"Q55080312","English"
"Q55080316","English"
"Q55080340","English"
"Q55082465","Thai"
"Q55082976","Thai"
"Q55081822","English"
"Q55081823","English"
"Q55081820","English"
"Q55081821","English"
"Q55081826","English"
"Q55081824","English"
"Q55081831","English"
"Q55081828","English"
"Q55081835","English"
"Q55081833","English"
"Q55081837","English"
"Q55082578","English"
"Q55084995","English"
"Q55099239","English"
"Q55099304","English"
"Q55099336","English"
"Q55102449","English"
"Q55105562","Korean"
"Q55105566","Korean"
"Q55105573","Korean"
"Q55105578","Korean"
"Q55105586","Korean"
"Q55105584","Korean"
"Q55105588","Korean"
"Q55105589","Korean"
"Q55105595","Korean"
"Q55105598","Korean"
"Q55105597","Korean"
"Q55105600","Korean"
"Q55105610","Korean"
"Q55105611","Korean"
"Q55105609","Korean"
"Q55105614","Korean"
"Q55105617","Korean"
"Q55105623","Korean"
"Q55105631","Korean"
"Q55105628","Korean"
"Q55105633","Korean"
"Q55105636","Korean"
"Q55080227","Tamil"
"Q55080262","Tamil"
"Q55094250","Italian"
"Q55094916","Tamil"
"Q55080296","Telugu"
"Q55080207","French"
"Q55080334","French"
"Q55092652","Russian"
"Q55096409","Russian"
"Q55077944","Irish"
"Q55080130","Hindi"
"Q55080154","Hindi"
"Q55080162","Hindi"
"Q55080201","Hindi"
"Q55080204","Hindi"
"Q55080231","Hindi"
"Q55080288","Hindi"
"Q55080299","Hindi"
"Q55080335","Hindi"
"Q55086766","Nepali"
"Q55086831","Nepali"
"Q55087242","Nepali"
"Q55087336","Nepali"
"Q55093841","Nepali"
"Q55095998","Nepali"
"Q55097353","Nepali"
"Q55097498","Nepali"
"Q55080317","Malayalam"
"Q55080281","Bangla"
"Q55080310","Bangla"
"Q55080322","Bangla"
"Q55080289","Punjabi"
"Q55086807","Punjabi"
"Q55074721","Spanish"
"Q55074731","Spanish"
"Q55074728","Spanish"
"Q55074729","Spanish"
"Q55074732","Spanish"
"Q55080257","Spanish"
"Q55080307","Spanish"
"Q55086254","Spanish"
"Q55093416","Spanish"
"Q55093281","Indonesian"
"Q55093335","Indonesian"
"Q55080294","Mandarin Chinese"
"Q55082465","Vietnamese"
"Q55083925","Standard Taiwanese Mandarin"
"Q55105815","English"
"Q55105638","Korean"
"Q55105637","Korean"
"Q55105642","Korean"
"Q55105645","Korean"
"Q55105650","Korean"
"Q55105657","Korean"
"Q55105662","Korean"
"Q55105660","Korean"
"Q55105666","Korean"
"Q55105667","Korean"
"Q55105665","Korean"
"Q55105670","Korean"
"Q55105668","Korean"
"Q55105674","Korean"
"Q55105678","Korean"
"Q55105677","Korean"
"Q55105682","Korean"
"Q55105681","Korean"
"Q55105687","Korean"
"Q55105684","Korean"
"Q55105690","Korean"
"Q55105689","Korean"
"Q55105694","Korean"
"Q55105695","Korean"
"Q55105692","Korean"
"Q55105700","Korean"
"Q55105706","Korean"
"Q55105709","Korean"
"Q55105714","Korean"
"Q55105718","Korean"
"Q55105717","Korean"
"Q55105722","Korean"
"Q55105720","Korean"
"Q55105725","Korean"
"Q55105730","Korean"
"Q55105731","Korean"
"Q55105728","Korean"
"Q55105734","Korean"
"Q55105736","Korean"
"Q55105743","Korean"
"Q55105740","Korean"
"Q55105741","Korean"
"Q55105744","Korean"
"Q55105749","Korean"
"Q55105759","Korean"
"Q55105756","Korean"
"Q55105767","Korean"
"Q55105764","Korean"
"Q55105772","Korean"
"Q55105779","Korean"
"Q55105776","Korean"
"Q55105783","Korean"
"Q55105785","Korean"
"Q55105790","Korean"
"Q55105798","Korean"
"Q55105796","Korean"
"Q55105802","Korean"
"Q55105805","Korean"
"Q55105810","Korean"
"Q55105815","Korean"
"Q55105812","Korean"
"Q55105823","Korean"
"Q55105820","Korean"
"Q55105826","Korean"
"Q55105830","Korean"
"Q55105834","Korean"
"Q55105839","Korean"
"Q55105836","Korean"
"Q55105841","Korean"
"Q55105844","Korean"
"Q55105848","Korean"
"Q55105856","Korean"
"Q55105863","Korean"
"Q55105861","Korean"
"Q55105866","Korean"
"Q55105870","Korean"
"Q55105875","Korean"
"Q55105872","Korean"
"Q55105878","Korean"
"Q55105883","Korean"
"Q55105888","Korean"
"Q55105892","Korean"
"Q55105897","Korean"
"Q55105903","Korean"
"Q55105900","Korean"
"Q55105907","Korean"
"Q55105909","Korean"
"Q55105912","Korean"
"Q55105919","Korean"
"Q55105916","Korean"
"Q55105922","Korean"
"Q55105926","Korean"
"Q55105938","Korean"
"Q55105936","Korean"
"Q55105941","Korean"
"Q55105944","Korean"
"Q55105951","Korean"
"Q55105948","Korean"
"Q55105957","Korean"
"Q56278205","English"
"Q56278268","English"
"Q56278278","English"
"Q56278436","English"
"Q56278518","English"
"Q56278697","English"
"Q56279002","English"
"Q56279000","English"
"Q56279005","English"
"Q56279339","English"
"Q56279378","English"
"Q56279425","English"
"Q56279428","English"
"Q56279442","English"
"Q56279446","English"
"Q56279529","English"
"Q56279757","English"
"Q56279776","English"
"Q56279897","English"
"Q56279923","English"
"Q56280525","English"
"Q56280788","English"
"Q56280843","English"
"Q56281196","English"
"Q56281252","English"
"Q56281309","English"
"Q56281407","English"
"Q56281441","English"
"Q56281621","English"
"Q56281882","English"
"Q56281925","English"
"Q56282070","English"
"Q56282480","English"
"Q56282565","English"
"Q56282602","English"
"Q56282623","English"
"Q56282670","English"
"Q56282710","English"
"Q56283062","English"
"Q56283558","English"
"Q56283870","English"
"Q56283965","English"
"Q56283980","English"
"Q56284087","English"
"Q56284115","English"
"Q56284128","English"
"Q56284225","English"
"Q56284306","English"
"Q56284327","English"
"Q56284943","English"
"Q56289956","English"
"Q56289964","English"
"Q56290318","English"
"Q56290550","English"
"Q56290560","English"
"Q56278647","Bhojpuri"
"Q56279507","Kannada"
"Q56284302","Kannada"
"Q56282664","Persian"
"Q56277884","Tamil"
"Q56278238","Tamil"
"Q56278399","Tamil"
"Q56278433","Tamil"
"Q56278809","Tamil"
"Q56278826","Tamil"
"Q56279338","Tamil"
"Q56280703","Tamil"
"Q56278247","Telugu"
"Q56283384","Telugu"
"Q56281825","Arabic"
"Q56278436","French"
"Q56281327","French"
"Q56281346","French"
"Q56283310","French"
"Q56279146","Urdu"
"Q56279611","Urdu"
"Q56284881","Odia"
"Q56290114","Russian"
"Q56278546","Hindi"
"Q56278775","Hindi"
"Q56278903","Hindi"
"Q56279146","Hindi"
"Q56279881","Hindi"
"Q56289851","Hindi"
"Q56290106","Hindi"
"Q56280861","Gujarati"
"Q56277805","Malayalam"
"Q56280346","Bangla"
"Q56284291","Bangla"
"Q56279554","Punjabi"
"Q56284096","Punjabi"
"Q56290036","Punjabi"
"Q56290414","Punjabi"
"Q56279436","Spanish"
"Q56281332","Spanish"
"Q56284073","Danish"
"Q56284084","Sinhala"
"Q56281788","Assamese"
"Q56279825","Marathi"
"Q56281252","Standard Taiwanese Mandarin"
"Q55436481","German"
"Q55435752","English"
"Q55436190","English"
"Q55436290","English"
"Q55441410","German"
"Q55439830","English"
"Q55443817","German"
"Q55441959","English"
"Q55450578","English"
"Q55450583","English"
"Q55450587","English"
"Q55450595","English"
"Q55450593","English"
"Q55450599","English"
"Q55450607","English"
"Q55450604","English"
"Q55450615","English"
"Q55450612","English"
"Q55450618","English"
"Q55450620","English"
"Q55450626","English"
"Q55450629","English"
"Q55450633","English"
"Q55450636","English"
"Q55450649","English"
"Q55450652","English"
"Q55450657","English"
"Q55450670","English"
"Q55450679","English"
"Q55450677","English"
"Q55454388","Portuguese"
"Q55462277","German"
"Q55462366","German"
"Q55474374","English"
"Q55499391","English"
"Q55521456","Japanese"
"Q55521879","Japanese"
"Q55522353","Japanese"
"Q55522876","Japanese"
"Q55522961","Japanese"
"Q55523068","Japanese"
"Q55524073","Japanese"
"Q55524077","Japanese"
"Q55524135","Japanese"
"Q55524620","Japanese"
"Q55525304","Japanese"
"Q55525321","Japanese"
"Q55525324","Japanese"
"Q55526062","Japanese"
"Q55526571","Japanese"
"Q55526595","Japanese"
"Q55527847","Japanese"
"Q55529042","Japanese"
"Q55529320","Japanese"
"Q55529856","Japanese"
"Q55531297","Japanese"
"Q55531625","Japanese"
"Q55531752","Japanese"
"Q55444708","Italian"
"Q55464181","Ukrainian"
"Q55444755","Swedish"
"Q55499391","Swedish"
"Q55435422","Odia"
"Q55439516","Odia"
"Q55443735","Odia"
"Q55447699","Odia"
"Q55447743","Odia"
"Q55447898","Odia"
"Q55455011","Odia"
"Q55455032","Odia"
"Q55455040","Odia"
"Q55455047","Odia"
"Q55455055","Odia"
"Q55455069","Odia"
"Q55455082","Odia"
"Q55455089","Odia"
"Q55455108","Odia"
"Q55455112","Odia"
"Q55461527","Odia"
"Q55464560","Odia"
"Q55465655","Odia"
"Q55465674","Odia"
"Q55465761","Odia"
"Q55465932","Odia"
"Q55466014","Odia"
"Q55466646","Odia"
"Q55467299","Odia"
"Q55502217","Odia"
"Q55430775","Russian"
"Q55438657","Russian"
"Q55515747","Russian"
"Q55470608","Hindi"
"Q55443439","Malayalam"
"Q55451721","Malayalam"
"Q55448088","Spanish"
"Q55453798","Spanish"
"Q55525215","Marathi"
"Q55431023","Swiss German"
"Q55516367","Swiss German"
"Q55464181","Surzhyk"
"Q55762026","English"
"Q55762030","English"
"Q55762028","English"
"Q55762032","English"
"Q55762038","English"
"Q55762036","English"
"Q55762043","English"
"Q55762040","English"
"Q55762045","English"
"Q55762054","English"
"Q55762057","English"
"Q55773579","German"
"Q55773731","German"
"Q55773928","German"
"Q55774139","German"
"Q55775897","German"
"Q55798391","German"
"Q55802707","German"
"Q55808293","German"
"Q55808293","English"
"Q55808393","English"
"Q55818676","German"
"Q55818677","German"
"Q55815471","English"
"Q55815650","English"
"Q55816433","English"
"Q55818683","English"
"Q55818686","English"
"Q55818684","English"
"Q55818685","English"
"Q55818690","English"
"Q55818691","English"
"Q55818688","English"
"Q55818689","English"
"Q55818695","English"
"Q55818693","English"
"Q55818698","English"
"Q55818699","English"
"Q55818696","English"
"Q55818697","English"
"Q55818702","English"
"Q55818703","English"
"Q55818700","English"
"Q55818701","English"
"Q55830115","German"
"Q55830336","German"
"Q55834297","English"
"Q55835789","English"
"Q55862668","German"
"Q55865485","German"
"Q55864849","English"
"Q55876567","Thai"
"Q55876666","English"
"Q55905830","German"
"Q55766487","Italian"
"Q55848868","Catalan"
"Q55784446","Tamil"
"Q55807294","Italian"
"Q55831184","Italian"
"Q55902083","Italian"
"Q55800988","Arabic"
"Q55804850","Arabic"
"Q55774747","French"
"Q55808293","French"
"Q55864463","French"
"Q55871063","French"
"Q55876667","French"
"Q55788250","Hungarian"
"Q55803609","Hungarian"
"Q55864852","Tetum"
"Q55806858","Odia"
"Q55808297","Odia"
"Q55808307","Odia"
"Q55808316","Odia"
"Q55814361","Odia"
"Q55814459","Odia"
"Q55814826","Odia"
"Q55817553","Odia"
"Q55817820","Odia"
"Q55861530","Odia"
"Q55788250","Russian"
"Q55802161","Russian"
"Q55774615","Nepali"
"Q55762028","Spanish"
"Q55773650","Spanish"
"Q55803541","Spanish"
"Q55803588","Spanish"
"Q55804519","Spanish"
"Q55806865","Spanish"
"Q55806883","Spanish"
"Q55806921","Spanish"
"Q55832048","Spanish"
"Q55837697","Spanish"
"Q55766341","Danish"
"Q55873955","Spanish"
