"QID","countryLabel"
"Q90899141","Czech Republic"
"Q90899558","Czech Republic"
"Q90899562","Czech Republic"
"Q90899579","Czech Republic"
"Q90899634","Czech Republic"
"Q90899645","Czech Republic"
"Q90899651","Czech Republic"
"Q91240922","Switzerland"
"Q90898090","Czech Republic"
"Q90898093","Czech Republic"
"Q90898183","Czech Republic"
"Q90898190","Czech Republic"
"Q90898531","Czech Republic"
"Q90898546","Czech Republic"
"Q90898550","Czech Republic"
"Q90898610","Czech Republic"
"Q90898625","Czech Republic"
"Q90898642","Czech Republic"
"Q90898652","Czech Republic"
"Q90898669","Czech Republic"
"Q90898998","Czech Republic"
"Q90899034","Czech Republic"
"Q90899055","Czech Republic"
"Q90899060","Czech Republic"
"Q90899093","Czech Republic"
"Q90899114","Czech Republic"
"Q90899118","Czech Republic"
"Q90899122","Czech Republic"
"Q90899129","Czech Republic"
"Q90899551","Czech Republic"
"Q90899585","Czech Republic"
"Q90899596","Czech Republic"
"Q90899647","Czech Republic"
"Q90899653","Czech Republic"
"Q90900060","Czech Republic"
"Q90900084","Czech Republic"
"Q90900114","Czech Republic"
"Q90900118","Czech Republic"
"Q90900120","Czech Republic"
"Q90900131","Czech Republic"
"Q90900134","Czech Republic"
"Q90900155","Czech Republic"
"Q90900176","Czech Republic"
"Q90900187","Czech Republic"
"Q95729614","United Kingdom"
"Q96678432","Greece"
"Q96621740","Czech Republic"
"Q96622065","Czech Republic"
"Q98273338","Poland"
"Q98273338","Lithuania"
"Q101803159","France"
"Q105735523","Germany"
"Q105179515","Poland"
"Q105299443","Poland"
"Q107105743","New Zealand"
"Q107407550","New Zealand"
"Q108490819","Germany"
"Q108562240","Belgium"
"Q96621385","Czechoslovakia"
"Q108899697","Poland"
"Q98406724","United States of America"
"Q109366666","Slovakia"
"Q109366664","Slovakia"
"Q109366674","Slovakia"
"Q109366677","Slovakia"
"Q109366685","Slovakia"
"Q109366690","Slovakia"
"Q109366766","Slovakia"
"Q109366765","Slovakia"
"Q109366805","Slovakia"
"Q109366819","Slovakia"
"Q109366816","Slovakia"
"Q109366817","Slovakia"
"Q109366827","Slovakia"
"Q109366831","Slovakia"
"Q109366837","Slovakia"
"Q109366848","Slovakia"
"Q109366892","Slovakia"
"Q109366893","Slovakia"
"Q109366923","Slovakia"
"Q109366975","Slovakia"
"Q109366984","Slovakia"
"Q109497539","Norway"
"Q109497537","Norway"
"Q109497541","Norway"
"Q109497567","Norway"
"Q109497573","Norway"
"Q109497578","Norway"
"Q109497585","Norway"
"Q109497591","Norway"
"Q109497589","Norway"
"Q109497600","Norway"
"Q109497628","Norway"
"Q109497635","Norway"
"Q109497632","Norway"
"Q109497639","Norway"
"Q109497675","Norway"
"Q109497711","Norway"
"Q109497717","Norway"
"Q109497746","Norway"
"Q109497764","Norway"
"Q109514674","Norway"
"Q101176068","United States of America"
"Q107622948","United States of America"
"Q12718910","Norway"
"Q13433800","Czech Republic"
"Q13407080","Slovakia"
"Q13538626","Slovakia"
"Q15290697","Czech Republic"
"Q15735002","Czech Republic"
"Q16542816","France"
"Q16114623","Croatia"
"Q18477906","Portugal"
"Q18548086","Romania"
"Q17312037","Slovakia"
"Q19602632","Czech Republic"
"Q19378381","Norway"
"Q19385308","Norway"
"Q19385332","Norway"
"Q21196839","Russia"
"Q20901735","Czech Republic"
"Q22097551","Russia"
"Q22661937","Germany"
"Q23878174","Norway"
"Q14707077","United States of America"
"Q25434069","Norway"
"Q17113369","Republic of Ireland"
"Q30943574","People's Republic of China"
"Q36698286","France"
"Q28404274","United States of America"
"Q42989063","Canada"
"Q49425562","Belgium"
"Q52224893","Belgium"
"Q54804763","Belgium"
"Q54805123","Belgium"
"Q54860014","Netherlands"
"Q54860013","Netherlands"
"Q54860117","Netherlands"
"Q54860129","Netherlands"
"Q54862153","France"
"Q54862434","France"
"Q56876671","Switzerland"
"Q60967664","Sweden"
"Q61082107","Norway"
"Q61684606","Greece"
"Q62471210","Canada"
"Q62472031","Canada"
"Q63089945","Canada"
"Q63496232","Greece"
"Q63640406","Czech Republic"
"Q64523543","Greece"
"Q64706213","Greece"
"Q65233721","Norway"
"Q66188146","Greece"
"Q66773823","Switzerland"
"Q66486236","Greece"
"Q67313802","German Reich"
"Q67218375","Greece"
"Q62022923","United States of America"
"Q62022941","United States of America"
"Q62029195","United States of America"
"Q73686858","Greece"
"Q55700769","Azerbaijan"
"Q82451024","Greece"
"Q84176411","Greece"
"Q72846159","Republic of Ireland"
"Q85177844","Greece"
"Q85205390","Greece"
"Q85842750","Czech Republic"
"Q86198772","Czech Republic"
"Q76305805","Republic of Ireland"
"Q88381869","Greece"
"Q88543736","Greece"
"Q89194019","Greece"
"Q203854","Germany"
"Q337282","Germany"
"Q583997","Estonia"
"Q571291","Russia"
"Q1015061","Germany"
"Q1113468","Germany"
"Q1165716","Romania"
"Q1211965","Germany"
"Q1287151","Romania"
"Q1105598","Hungary"
"Q1186561","Russia"
"Q376169","Poland"
"Q732697","Czech Republic"
"Q1695492","Germany"
"Q570495","Poland"
"Q1950513","Belgium"
"Q2232092","Germany"
"Q2253134","Germany"
"Q557290","Slovenia"
"Q2083279","Russia"
"Q2711057","Germany"
"Q2868829","Belgium"
"Q2344829","United Kingdom"
"Q2588980","Poland"
"Q2827070","Canada"
"Q3058139","Canada"
"Q3230365","Canada"
"Q3279028","Canada"
"Q4453445","Estonia"
"Q4453505","Estonia"
"Q4207790","Russia"
"Q3527808","Canada"
"Q4398504","Russia"
"Q3527695","Poland"
"Q4439037","Russia"
"Q5303289","New Zealand"
"Q5472882","New Zealand"
"Q4111611","Ukraine"
"Q6607926","Israel"
"Q5266321","Norway"
"Q5660851","Canada"
"Q6002946","Canada"
"Q7223595","Israel"
"Q7075523","Canada"
"Q7564521","Canada"
"Q7447325","Norway"
"Q7686640","Canada"
"Q7777457","Canada"
"Q7845493","Norway"
"Q1588813","United States of America"
"Q3119375","United States of America"
"Q7759155","United States of America"
"Q9480","France"
"Q109936383","France"
"Q110665672","Germany"
"Q109514679","Norway"
"Q109514686","Norway"
"Q109514707","Norway"
"Q109514711","Norway"
"Q109514708","Norway"
"Q109514717","Norway"
"Q109514749","Norway"
"Q109514755","Norway"
"Q109514760","Norway"
"Q109514776","Norway"
"Q109514829","Norway"
"Q110246969","France"
"Q109710246","Slovakia"
"Q109710249","Slovakia"
"Q109710252","Slovakia"
"Q109710253","Slovakia"
"Q109710263","Slovakia"
"Q109710474","Slovakia"
"Q110916014","Spain"
"Q110285045","United Kingdom"
"Q111452819","Canada"
"Q113070627","Austria"
"Q113070226","Russia"
"Q113071114","Hungary"
"Q113482165","Germany"
"Q113486430","Germany"
"Q113486601","Belgium"
"Q113579759","Chile"
"Q113470544","Austria"
"Q113486209","Italy"
"Q113579759","Argentina"
"Q112922936","Canada"
"Q113486202","France"
"Q113080595","Norway"
"Q113069937","United Kingdom"
"Q113485689","Poland"
"Q116182789","Israel"
"Q115633681","France"
"Q115160216","Canada"
"Q113470451","Iceland"
"Q115111652","United States of America"
"Q23891908","Czech Republic"
"Q26972754","Belgium"
"Q33100256","Belgium"
"Q43205899","Switzerland"
"Q44703416","Norway"
"Q47007798","Czech Republic"
"Q52219007","Belgium"
"Q54803887","Belgium"
"Q54860015","Netherlands"
"Q54860152","Netherlands"
"Q56415281","Hungary"
"Q56405692","Norway"
"Q56405899","Norway"
"Q56407603","Norway"
"Q58006076","Italy"
"Q58006459","France"
"Q61397729","Sweden"
"Q61837478","Canada"
"Q62594879","Greece"
"Q62595042","Greece"
"Q62327348","Canada"
"Q62471026","Canada"
"Q62471662","Canada"
"Q63283664","Czech Republic"
"Q63486148","Greece"
"Q64261675","Greece"
"Q64368898","Greece"
"Q64523740","Greece"
"Q64591089","Greece"
"Q65269611","Estonia"
"Q65154559","Canada"
"Q66687537","Germany"
"Q66777956","Germany"
"Q54912479","Serbia and Montenegro"
"Q75190598","Greece"
"Q81553121","Greece"
"Q85675453","Greece"
"Q85764594","United Kingdom"
"Q86704361","Greece"
"Q89599117","Greece"
"Q90815897","Czech Republic"
"Q90815911","Czech Republic"
"Q90815953","Czech Republic"
"Q90816054","Czech Republic"
"Q90816112","Czech Republic"
"Q90816117","Czech Republic"
"Q90882382","Czech Republic"
"Q90882468","Czech Republic"
"Q90882489","Czech Republic"
"Q90882509","Czech Republic"
"Q90882525","Czech Republic"
"Q90882543","Czech Republic"
"Q90882585","Czech Republic"
"Q90882616","Czech Republic"
"Q90882621","Czech Republic"
"Q90882640","Czech Republic"
"Q90882665","Czech Republic"
"Q90883428","Czech Republic"
"Q90883467","Czech Republic"
"Q90883529","Czech Republic"
"Q90884208","Czech Republic"
"Q90884218","Czech Republic"
"Q90884223","Czech Republic"
"Q90884251","Czech Republic"
"Q90884282","Czech Republic"
"Q90884292","Czech Republic"
"Q90884304","Czech Republic"
"Q90884726","Czech Republic"
"Q90884754","Czech Republic"
"Q90884812","Czech Republic"
"Q90884835","Czech Republic"
"Q90899655","Czech Republic"
"Q90899683","Czech Republic"
"Q90899691","Czech Republic"
"Q90899696","Czech Republic"
"Q90900051","Czech Republic"
"Q90900066","Czech Republic"
"Q90900146","Czech Republic"
"Q90900163","Czech Republic"
"Q90900191","Czech Republic"
"Q90900253","Czech Republic"
"Q93005436","New Zealand"
"Q96406357","Greece"
"Q96621330","Czech Republic"
"Q96621345","Czech Republic"
"Q96621747","Czech Republic"
"Q100744638","Greece"
"Q100523887","Canada"
"Q101554963","Czech Republic"
"Q91094214","Republic of Ireland"
"Q104857156","Australia"
"Q106565773","Australia"
"Q105877346","Canada"
"Q107086246","New Zealand"
"Q107311687","New Zealand"
"Q107569127","New Zealand"
"Q108083964","New Zealand"
"Q108205765","New Zealand"
"Q108899682","Germany"
"Q98606450","United States of America"
"Q109366646","Slovakia"
"Q109366650","Slovakia"
"Q109366654","Slovakia"
"Q109366657","Slovakia"
"Q109366662","Slovakia"
"Q109366663","Slovakia"
"Q109366670","Slovakia"
"Q109366679","Slovakia"
"Q109366722","Slovakia"
"Q109366720","Slovakia"
"Q109366726","Slovakia"
"Q109366728","Slovakia"
"Q109366735","Slovakia"
"Q109366733","Slovakia"
"Q109366807","Slovakia"
"Q109366813","Slovakia"
"Q109366823","Slovakia"
"Q109366830","Slovakia"
"Q109366835","Slovakia"
"Q109366899","Slovakia"
"Q109366906","Slovakia"
"Q109366911","Slovakia"
"Q109366909","Slovakia"
"Q109366924","Slovakia"
"Q109366966","Slovakia"
"Q109366964","Slovakia"
"Q109366974","Slovakia"
"Q109366991","Slovakia"
"Q109366989","Slovakia"
"Q109497522","Norway"
"Q109497521","Norway"
"Q109497557","Norway"
"Q109497564","Norway"
"Q109497570","Norway"
"Q109497595","Norway"
"Q109497597","Norway"
"Q109497602","Norway"
"Q109497657","Norway"
"Q109497686","Norway"
"Q109497694","Norway"
"Q109497692","Norway"
"Q109497707","Norway"
"Q109497749","Norway"
"Q109514675","Norway"
"Q109514678","Norway"
"Q109514687","Norway"
"Q109514691","Norway"
"Q109514694","Norway"
"Q109514706","Norway"
"Q109514715","Norway"
"Q109514719","Norway"
"Q109514743","Norway"
"Q109514751","Norway"
"Q109514759","Norway"
"Q109514782","Norway"
"Q109514790","Norway"
"Q109514843","Norway"
"Q109514852","Norway"
"Q109514858","Norway"
"Q109514860","Norway"
"Q109710241","Slovakia"
"Q109710255","Slovakia"
"Q109710440","Slovakia"
"Q105658933","United States of America"
"Q103843217","German Democratic Republic"
"Q8080619","Poland"
"Q7987042","United Kingdom"
"Q9486252","People's Republic of China"
"Q9631526","Portugal"
"Q10378886","Portugal"
"Q9356121","Poland"
"Q9356205","Poland"
"Q9378122","Poland"
"Q11870802","Finland"
"Q11176046","Czech Republic"
"Q11812408","Czech Republic"
"Q11812412","Czech Republic"
"Q11812447","Czech Republic"
"Q11863386","Czech Republic"
"Q12745006","Serbia"
"Q12340644","Denmark"
"Q11792862","Norway"
"Q11965398","Norway"
"Q11968746","Norway"
"Q12003868","Norway"
"Q12008227","Norway"
"Q12116598","Ukraine"
"Q12781876","Slovakia"
"Q13539136","Slovakia"
"Q15782015","Germany"
"Q14875121","Canada"
"Q16488663","Russia"
"Q16640039","Russia"
"Q17110510","Kenya"
"Q17022779","United Kingdom"
"Q16692098","Latvia"
"Q18430196","Poland"
"Q18915497","Czech Republic"
"Q18915714","Czech Republic"
"Q19963875","Germany"
"Q19374475","Norway"
"Q19380098","Norway"
"Q19382044","Norway"
"Q19871987","United Kingdom"
"Q20493307","Slovakia"
"Q23712810","Czech Republic"
"Q27868350","France"
"Q16839561","United States of America"
"Q31897842","Sweden"
"Q33100636","Belgium"
"Q22077802","United States of America"
"Q28206622","United States of America"
"Q43537505","France"
"Q47512113","Norway"
"Q52376856","Belgium"
"Q54804278","Belgium"
"Q54804739","Belgium"
"Q54860141","Netherlands"
"Q56390261","Hungary"
"Q56561373","France"
"Q55840983","United Kingdom"
"Q56326927","Poland"
"Q56405733","Norway"
"Q56406194","Norway"
"Q56406210","Norway"
"Q56406419","Norway"
"Q60738469","Greece"
"Q61791976","Germany"
"Q61654719","France"
"Q61470747","Czech Republic"
"Q62029239","Canada"
"Q62272269","Czech Republic"
"Q62594914","Greece"
"Q61988097","United Kingdom"
"Q62473198","Canada"
"Q63343986","Greece"
"Q64706198","Greece"
"Q67192542","Greece"
"Q75200345","Greece"
"Q75388541","Canada"
"Q64711660","Kingdom of the Netherlands"
"Q90884841","Czech Republic"
"Q90885172","Czech Republic"
"Q90885558","Czech Republic"
"Q90885568","Czech Republic"
"Q90885583","Czech Republic"
"Q90885676","Czech Republic"
"Q90885729","Czech Republic"
"Q90886329","Czech Republic"
"Q90886339","Czech Republic"
"Q90886349","Czech Republic"
"Q90886382","Czech Republic"
"Q90886486","Czech Republic"
"Q90887768","Czech Republic"
"Q90887895","Czech Republic"
"Q90887909","Czech Republic"
"Q90887949","Czech Republic"
"Q90887963","Czech Republic"
"Q90888003","Czech Republic"
"Q90888644","Czech Republic"
"Q90888658","Czech Republic"
"Q90888669","Czech Republic"
"Q90888837","Czech Republic"
"Q90888854","Czech Republic"
"Q90888858","Czech Republic"
"Q90888879","Czech Republic"
"Q90888877","Czech Republic"
"Q90889430","Czech Republic"
"Q90889513","Czech Republic"
"Q90889522","Czech Republic"
"Q90889703","Czech Republic"
"Q90890785","Czech Republic"
"Q90890791","Czech Republic"
"Q90890831","Czech Republic"
"Q90890829","Czech Republic"
"Q90890902","Czech Republic"
"Q90890936","Czech Republic"
"Q90890942","Czech Republic"
"Q90890997","Czech Republic"
"Q90891633","Czech Republic"
"Q90891650","Czech Republic"
"Q90891670","Czech Republic"
"Q90891684","Czech Republic"
"Q90891733","Czech Republic"
"Q90891757","Czech Republic"
"Q90891806","Czech Republic"
"Q90891808","Czech Republic"
"Q90891832","Czech Republic"
"Q90891842","Czech Republic"
"Q90892605","Czech Republic"
"Q90892637","Czech Republic"
"Q90892657","Czech Republic"
"Q90892660","Czech Republic"
"Q90892707","Czech Republic"
"Q90892731","Czech Republic"
"Q90893519","Czech Republic"
"Q90893555","Czech Republic"
"Q90893637","Czech Republic"
"Q90893662","Czech Republic"
"Q90893685","Czech Republic"
"Q90893701","Czech Republic"
"Q90893716","Czech Republic"
"Q90893745","Czech Republic"
"Q90894480","Czech Republic"
"Q90894540","Czech Republic"
"Q90894557","Czech Republic"
"Q90894597","Czech Republic"
"Q90894603","Czech Republic"
"Q90894688","Czech Republic"
"Q90895345","Czech Republic"
"Q90895348","Czech Republic"
"Q90895443","Czech Republic"
"Q90895469","Czech Republic"
"Q90895532","Czech Republic"
"Q90895563","Czech Republic"
"Q90895603","Czech Republic"
"Q90895606","Czech Republic"
"Q90895608","Czech Republic"
"Q90895612","Czech Republic"
"Q90895616","Czech Republic"
"Q90896840","Czech Republic"
"Q90896844","Czech Republic"
"Q90896867","Czech Republic"
"Q90896881","Czech Republic"
"Q90896887","Czech Republic"
"Q90896898","Czech Republic"
"Q90897530","Czech Republic"
"Q90897568","Czech Republic"
"Q90897569","Czech Republic"
"Q90897579","Czech Republic"
"Q90897601","Czech Republic"
"Q90897619","Czech Republic"
"Q90897643","Czech Republic"
"Q90898028","Czech Republic"
"Q90898041","Czech Republic"
"Q90898064","Czech Republic"
"Q90898072","Czech Republic"
"Q90898087","Czech Republic"
"Q108881271","United States of America"
"Q121208837","Germany"
"Q121208085","France"
"Q121300418","France"
"Q121301245","France"
"Q121315175","Morocco"
"Q112651070","United States of America"
"Q114457530","United States of America"
"Q127990","Australia"
"Q390216","Australia"
"Q598841","Australia"
"Q2565882","Australia"
"Q2120364","France"
"Q2877626","United States of America"
"Q25516987","Estonia"
"Q26821442","Sweden"
"Q27990632","Belgium"
"Q27962291","France"
"Q27963143","India"
"Q28412462","British Hong Kong"
"Q28106083","Denmark"
"Q29390930","Germany"
"Q28735356","Czech Republic"
"Q31074545","Spain"
"Q30291863","United Kingdom"
"Q38252300","Germany"
"Q27972969","United States of America"
"Q42306583","Netherlands"
"Q47088762","Belgium"
"Q47472658","India"
"Q48781558","Spain"
"Q50335394","France"
"Q50858977","South Korea"
"Q52992386","France"
"Q55705977","Israel"
"Q56013874","India"
"Q56242321","France"
"Q56441393","France"
"Q56242123","Vietnam"
"Q54805279","United States of America"
"Q56451450","Luxembourg"
"Q23402","France"
"Q90009139","Greece"
"Q90494424","Czech Republic"
"Q90815917","Czech Republic"
"Q90815968","Czech Republic"
"Q90815979","Czech Republic"
"Q90816025","Czech Republic"
"Q90816028","Czech Republic"
"Q90816032","Czech Republic"
"Q90816046","Czech Republic"
"Q90816070","Czech Republic"
"Q90816090","Czech Republic"
"Q90882531","Czech Republic"
"Q90895485","Czech Republic"
"Q90895541","Czech Republic"
"Q90895556","Czech Republic"
"Q95974612","Belgium"
"Q96195277","Germany"
"Q96745566","Austria"
"Q100523792","Canada"
"Q102276130","Israel"
"Q104597664","Belgium"
"Q98115378","Indonesia"
"Q106192567","France"
"Q106688891","New Zealand"
"Q106918441","Germany"
"Q107568429","United Kingdom"
"Q108761261","Russia"
"Q108928273","France"
"Q108825069","Canada"
"Q109497546","Norway"
"Q109497571","Norway"
"Q109497577","Norway"
"Q109497658","Norway"
