"QID","itemLabel","itemDescription","article"
"Q113955178","Q113955178",NA,NA
"Q113965205","Q113965205",NA,NA
"Q113976984","Q113976984",NA,NA
"Q113977129","Q113977129",NA,NA
"Q113977588","Q113977588",NA,NA
"Q113996194","Q113996194",NA,NA
"Q113996195","Q113996195",NA,NA
"Q114016343","Q114016343",NA,NA
"Q114016358","Q114016358",NA,NA
"Q114016372","Q114016372",NA,NA
"Q114054534","Q114054534",NA,NA
"Q114065638","Q114065638",NA,NA
"Q114074568","Q114074568",NA,NA
"Q114148516","Q114148516",NA,NA
"Q114162947","Q114162947",NA,NA
"Q114239321","Q114239321",NA,NA
"Q114240404","Q114240404",NA,NA
"Q114241295","Q114241295",NA,NA
"Q114248935","Q114248935",NA,NA
"Q114309421","Q114309421",NA,NA
"Q114314448","Q114314448",NA,NA
"Q114342029","Q114342029",NA,NA
"Q114051108","Heros Fragiles","cinema production company",NA
"Q113571532","Zeitsprung Pictures","German production company based in Cologne, Munich and Berlin",NA
"Q114052869","Group 3","TV company",NA
"Q113570255","La copa de Psique",NA,NA
"Q113731419","CONTRAIL",NA,NA
"Q113843887","Telemagination",NA,NA
"Q113934971","Rohfilm Productions","German independent production company",NA
"Q113954212","72 Films","independent production company based in the United Kingdom",NA
"Q113631208","Safe Company","Greek production company",NA
"Q114031364","NG Media","Turkish drama production company",NA
"Q114052140","Century 21 Productions","TV company",NA
"Q113622069","Eyeworks Sweden","Swedish film production company",NA
"Q115202846","Cine Art Productions",NA,NA
"Q114980915","ARTICLE 11","Indigenous theatre company in what is known as Canada",NA
"Q114983564","People Story Company","The Korean Drama Production Company, a subsidiary company StoryJCompany",NA
"Q115162037","Homefirst Theatre","theatre company in Halifax, Nova Scotia",NA
"Q115114184","Martange","TV production company",NA
"Q115210700","Força de Produção","Production company in Portugal",NA
"Q114862009","How How Productions",NA,NA
"Q114832514","Teatar Poezije","former theatre in Belgrade, Serbia, operating from 1963 until 1992",NA
"Q114870054","Attlaxeras AB","Swedish advertising agency and production company",NA
"Q114678707","Marx Media Vienna",NA,NA
"Q114797164","Pan Entertainment S.A.","Greek production company",NA
"Q115172922","Atlantic Filmmakers Cooperative","Nonprofit film-making organization",NA
"Q115282743","Java Film Company","film production company",NA
"Q115097355","FloQast Studios","video production company",NA
"Q114602915","186K Films","production company",NA
"Q114695651","Craftar",NA,NA
"Q115176286","Evilinski Productions","production company",NA
"Q115203215","Lean Machine","film and television production company",NA
"Q115311765","House Production","film production company",NA
"Q115016804","Gwaandak Theatre","An Indigenous-centered theatre company based in Whitehorse, Yukon",NA
"Q114571981","K2H Klamroth2Hohenfeld",NA,NA
"Q114730504","Brick Studio",NA,NA
"Q115245013","Victoria Film","Swedish film production company",NA
"Q115311553","DJ2 Entertainment","film production company",NA
"Q114588663","Anal Vids","Chech production company in pornographic film",NA
"Q114771102","SGCNZ Young Shakespeare Company","New Zealand theatre company",NA
"Q115236626","RED ƎYE Pictures","French film production company",NA
"Q114869235","CreaSyn Studio","French production company and distributor",NA
"Q114877194","GTist","korean drama production company",NA
"Q115075015","Tsumugi Akita Animation Lab",NA,NA
"Q115036746","Savage Society","An Indigenous Theatre and Film company based in Canada",NA
"Q115161698","Two Planks and a Passion","theatre company in Nova Scotia",NA
"Q114857637","Loutkové divadlo Pronitka",NA,NA
"Q114810722","Laokoon Filmgroup",NA,NA
"Q115210424","Wolfgang studio","Recording and Music Studio in Hyderabad.",NA
"Q115215448","Nizhne-Volga Newsreel Studio","Saratov non-fiction film studio",NA
"Q114839430","Centaure Films","production company",NA
"Q115161820","Grafton Street Dinner Theatre","theatre company in Halifax, Nova Scotia",NA
"Q115122333","Filmbin","Norwegian film production company",NA
"Q114630446","Vision Film Company LLC","film production company",NA
"Q114421834","DK E&M","South Korean TV series production company",NA
"Q115130669","Here For Now Theatre Company","theatre company based in Stratford, Ontario, Canada",NA
"Q114794957","Rimaz Ajans","Film production",NA
"Q115108708","Arc Media","production company for Korean dramas and Entertainment",NA
"Q114346712","Q114346712",NA,NA
"Q114358131","Q114358131",NA,NA
"Q114358133","Q114358133",NA,NA
"Q114358138","Q114358138",NA,NA
"Q114379613","Q114379613",NA,NA
"Q114392268","Q114392268",NA,NA
"Q115161499","Theatre Baddeck","theatre company in Baddeck, Nova Scotia",NA
"Q114600514","Q114600514",NA,NA
"Q114614175","Q114614175",NA,NA
"Q114689255","Q114689255",NA,NA
"Q114730015","Q114730015",NA,NA
"Q114758230","Q114758230",NA,NA
"Q114774792","Q114774792",NA,NA
"Q114783888","Q114783888",NA,NA
"Q114797454","Q114797454",NA,NA
"Q114801428","Q114801428",NA,NA
"Q114839173","Q114839173",NA,NA
"Q114839480","Q114839480",NA,NA
"Q114839559","Q114839559",NA,NA
"Q114839791","Q114839791",NA,NA
"Q114841765","Q114841765",NA,NA
"Q114903193","Q114903193",NA,NA
"Q114903424","Q114903424",NA,NA
"Q114958780","Q114958780",NA,NA
"Q114961255","Q114961255",NA,NA
"Q114966474","Q114966474",NA,NA
"Q114984702","Q114984702",NA,NA
"Q115063569","Q115063569",NA,NA
"Q115096393","Q115096393",NA,NA
"Q115096401","Q115096401",NA,NA
"Q115096411","Q115096411",NA,NA
"Q115096562","Q115096562",NA,NA
"Q115111694","Q115111694",NA,NA
"Q115131890","Q115131890",NA,NA
"Q115147429","Q115147429",NA,NA
"Q115184198","Q115184198",NA,NA
"Q115199664","Q115199664",NA,NA
"Q115205786","Q115205786",NA,NA
"Q115236843","Q115236843",NA,NA
"Q115245417","Q115245417",NA,NA
"Q115247331","Q115247331",NA,NA
"Q115257316","Q115257316",NA,NA
"Q115284947","Q115284947",NA,NA
"Q115295778","Q115295778",NA,NA
"Q115301322","Q115301322",NA,NA
"Q115301329","Q115301329",NA,NA
"Q115329332","Q115329332",NA,NA
"Q115177120","Snowdrop",NA,NA
"Q115098369","Cinemand","production company",NA
"Q114975299","Terra de Punt","Sardinian film and television production house",NA
"Q114684695","Casino-Theater",NA,NA
"Q115111652","The Lafayette Players","dramatic stock company (1915-1932) composed entirely of African American actors",NA
"Q115160216","Kick at the Dark","theatre company in Halifax, Nova Scotia",NA
"Q114469584","Mavi Klaket",NA,NA
"Q114457530","William Free Productions","documentary production company",NA
"Q115202614","La Maroma","film production company",NA
"Q115755997","John 106 Inc.",NA,NA
"Q115756034","VIRTA productions",NA,NA
"Q116056738","Tuaron","Talent agency",NA
"Q115633681","Théâtre de l'Ante",NA,NA
"Q115755973","Avanton Productions",NA,NA
"Q115755779","Pita Fat Studio",NA,NA
"Q115755989","Häivekuva",NA,NA
"Q116188737","First Street Films","american film company",NA
"Q115392857","Perspective Films","film production company",NA
"Q115413149","Danish Bear Productions","film production company",NA
"Q115424395","Ivania Productions","film production company",NA
"Q116182789","Mediatheque Theater","Israeli  theatre",NA
"Q115361179","PES Sunshine Productions","Greek production company",NA
"Q115859258","Comedy Theater","theatre company in Bucharest, Romania",NA
"Q115633597","Ligue d’Improvisation de Touraine",NA,NA
"Q115756006","Kukkakino",NA,NA
"Q116035327","insohr","German podcast label",NA
"Q115647458","West World Story",NA,NA
"Q115755978","Dead Standing Tree Films",NA,NA
"Q115756017","Pettufilmi",NA,NA
"Q115869815","Media World Pictures",NA,NA
"Q115754491","Anima","Japanese animation studio",NA
"Q116173477","Xlovecam","adult camming website",NA
"Q115703472","Word by Word Limited",NA,NA
"Q115726136","Hammerstone Studios",NA,NA
"Q115755976","Coronet Interactive",NA,NA
"Q115756004","Kolme Perunaa",NA,NA
"Q115756016","Petomaani",NA,NA
"Q115756020","Poike Productio",NA,NA
"Q115756021","Production Company Firma",NA,NA
"Q116148903","Pierce Visual Works",NA,NA
"Q116149665","Pierce Visual Works Vina",NA,NA
"Q115707065","Studio Finecut","South Korean film and series production company",NA
"Q115937333","The Jokers Films","French film production company and distributor",NA
"Q115424311","Wanderer Films","film production company",NA
"Q115424987","LJ Films Productions","film production company",NA
"Q115971068","Delart Distribution","American television and film production and distribution",NA
"Q115755991","Hauki Production",NA,NA
"Q115756027","Tero Puha Visual Arts",NA,NA
"Q115434319","Factum","Croatian independent documentary production",NA
"Q116137781","Le Square-Danses",NA,NA
"Q116168259","MICO Studio",NA,NA
"Q115620544","sayon media","South Korean company",NA
"Q116062170","Mendelson/Melendez Productions","American animation studio",NA
"Q115451003","Crystal Eye",NA,NA
"Q115451236","Fantomatico",NA,NA
"Q115676113","TS Narincinema",NA,NA
"Q115755988","GNU films",NA,NA
"Q115755996","Johanna Works",NA,NA
"Q115755999","Kaligari",NA,NA
"Q115679731","Puppentheater Zwickau",NA,NA
"Q115626716","Black Light Explosion Company",NA,NA
"Q115655583","The Oslo Company",NA,NA
"Q115690257","PeterFever.com","American pornographic company and distributor",NA
"Q115696471","Lian Contents","production company",NA
"Q115409868","Puppet theater Srdíčko Jičín","Puppet theater based in Jičín",NA
"Q115933618","Théâtre Royal les Cœurs de Bois","Brusselian theatre company",NA
"Q116174673","The Great Show","South Korean drama production company",NA
"Q115537957","Stage Left Productions","theatre company in Canmore, AB, Canada",NA
"Q116180544","StoryForest","South Korean production company",NA
"Q115728987","Hollando-Belgica Film Mij. Eureka","Dutch film company",NA
"Q116119997","Panto.ie","pantomime production company",NA
"Q116188723","Salty Pictures","American film production company",NA
"Q115869914","El taller del chucho","specialized stop-motion animation and film studio in Guadalajara, Mexico.",NA
"Q115331378","Q115331378",NA,NA
"Q115378368","Q115378368",NA,NA
"Q115448503","Q115448503",NA,NA
"Q115476219","Q115476219",NA,NA
"Q115497804","Q115497804",NA,NA
"Q115497812","Q115497812",NA,NA
"Q115497882","Q115497882",NA,NA
"Q115538509","Q115538509",NA,NA
"Q115617363","Q115617363",NA,NA
"Q115621869","Q115621869",NA,NA
"Q115697549","Q115697549",NA,NA
"Q115697604","Q115697604",NA,NA
"Q115729822","Q115729822",NA,NA
"Q115761652","Q115761652",NA,NA
"Q115788577","Q115788577",NA,NA
"Q115788595","Q115788595",NA,NA
"Q115854172","Q115854172",NA,NA
"Q115863992","Q115863992",NA,NA
"Q115864784","Q115864784",NA,NA
"Q115869971","Q115869971",NA,NA
"Q115898704","Q115898704",NA,NA
"Q115942519","Q115942519",NA,NA
"Q115944474","Q115944474",NA,NA
"Q116085633","Q116085633",NA,NA
"Q116172632","Q116172632",NA,NA
"Q116194030","Q116194030",NA,NA
"Q115424633","Alpheus Media","film production compant",NA
"Q116176619","Knight Nostalgia Filmotainment","film production company",NA
"Q115408524","#NP",NA,NA
"Q115756008","Lumenia Productions",NA,NA
"Q115756012","Mindworks",NA,NA
"Q115756035","Vooren Productions",NA,NA
"Q116060880","Neo Entertainment",NA,NA
"Q115489844","Nostromo Pictures","film production company",NA
"Q115660085","Music Center of the Islamic Republic of Iran Broadcasting","Music producer and publisher in Iran",NA
"Q115360789","View Master Films","Greek film production company",NA
"Q116545955","murmur",NA,NA
"Q116380568","LKH Productions",NA,NA
"Q116775731","Babaloo Studios","film production company",NA
"Q116775742","Lime Street Entertainment","film production company",NA
"Q116775800","Third-Self Productions","film production company",NA
"Q116677204","Super Moon Pictures","South Korean production company",NA
"Q116841599","Mondo TV France","French company",NA
"Q116259570","Shoot Studio",NA,NA
"Q116688341","Studio Huckepack","German animation studio",NA
"Q116766736","Siren Pictures","South Korean film production company",NA
"Q116776985","Anthology Studios","South Korean film production company",NA
"Q116777000","Luz y Sonidos","South Korean film production company",NA
"Q116786319","Erman Film","Turkish film production company",NA
"Q116303795","Kartenz","American company",NA
"Q116848910","VIVE STUDIOS","television production company",NA
"Q116948955","The Film Company AS","Norwegian film production company",NA
"Q116953923","Ri-Film","Swedish film production company",NA
"Q117031632","Paper Owl Films","animation studio",NA
"Q117018057","BUG FILMS","Japanese animation studio",NA
"Q116953916","Viking Film","Swedish film production company",NA
"Q116210443","Un Altro Mondo","film production company",NA
"Q116259804","MYM Entertainment",NA,NA
"Q116442731","Goldmoon Film","South Korean film production company",NA
"Q116304421","Really Authentic Gilbert and Sullivan Performance Trust","2002-2012 theatre company in Dunedin, New Zealand",NA
"Q116256977","Tu7uh Rumah Produksi","film production company",NA
"Q116294384","Andarta Pictures",NA,NA
"Q116680575","100studio",NA,NA
"Q116603580","Segarra Films",NA,NA
"Q116737914","Théâtre Quotidien de Lorient",NA,NA
"Q116789713","Toho Animation Studio",NA,NA
"Q116848154","TRIFRONTIER",NA,NA
"Q116912969","Aluma Films",NA,NA
"Q116856047","Treklövern",NA,NA
"Q116474492","Kompani Tjøsvoll","Norwegian theatre company",NA
"Q116596035","Arabesque Films","Canadian film production and distribution company",NA
"Q116256338","Extrafilm Produktion",NA,NA
"Q116700730","La Classe Américaine",NA,NA
"Q117035234","Studio&NEW","South Korean drama production company",NA
"Q116611395","Angel Live","Japanese adult camming website",NA
"Q116626574","Blue Border Entertainment","Merchandise company for Scott the Woz",NA
"Q116459998","Txamuskina Teatro","theatre company",NA
"Q116265782","Aviary Films","British movie production company",NA
"Q116771959","Star Creatives","Filipino television production company owned by ABS-CBN",NA
"Q116779219","Brilliant Films","UK movie production company of Joe Abrams",NA
"Q116779718","Garnet International Media Group","Ukrainian production, producer and distribution company",NA
"Q116809619","Farmers Alley Theatre","theatre organization",NA
"Q116810333","Crawlspace Comedy Theatre","improv theatre company",NA
"Q116827092","Vavёrka Production","film production studio",NA
"Q116897703","Walltown Children’s Theatre","American nonprofit theater company",NA
"Q116908492","Netflix Studios","subsidiary of Netflix, Inc.",NA
"Q116373424","KPJ Corporation","Korean drama production company",NA
"Q116431355","Kortop Media","Korean drama production company",NA
"Q116929992","Amusement Picture Corporation","American moving image production and distribution company",NA
